# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-04 20:38:41 177719635 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000050358 -0.000000000 -1.000000000  0.000000000000000000          -nan   0.000000000          -nan  0.000000134488718    79.000000  0.000000000000000 
     1     0.001000  0.000050358  0.000050358 -0.000316406 -0.999999950  0.000000000000000111 -30.000001502  30.000001502  30.000001502  0.000000134495491    79.000000 30.000001501687848 
     2     0.002000  0.000100715  0.000050358 -0.000632811 -0.999999800  0.000000000000000000 -30.000006007   2.355812729  30.000006007  0.000000134502266    79.000000  2.355812729145284 
     3     0.003000  0.000151073  0.000050358 -0.000949217 -0.999999549  0.000000000000000000 -30.000013515   2.481245134  30.000013515  0.000000134509043    79.000000  2.481245133940484 
     4     0.004000  0.000201430  0.000050358 -0.001265622 -0.999999199  0.000000000000000000 -30.000024027   2.612015079  30.000024027  0.000000134515821    79.000000  2.612015079151444 
     5     0.005000  0.000251788  0.000050358 -0.001582027 -0.999998749 -0.000000000000000888 -30.000037542   2.748266619  30.000037542  0.000000134522600    79.000000  2.748266619083450 
     6     0.006000  0.000302145  0.000050358 -0.001898433 -0.999998198  0.000000000000000000 -30.000054061   2.890142949  30.000054061  0.000000134529380    79.000000  2.890142948705557 
     7     0.007000  0.000352503  0.000050358 -0.002214838 -0.999997547  0.000000000000000000 -30.000073583   3.037786095  30.000073583  0.000000134536162    79.000000  3.037786094554351 
     8     0.008000  0.000402860  0.000050358 -0.002531242 -0.999996796  0.000000000000000000 -30.000096108   3.191336609  30.000096108  0.000000134542946    79.000000  3.191336608840141 
     9     0.009000  0.000453218  0.000050358 -0.002847647 -0.999995945  0.000000000000001776 -30.000121637   3.350933228  30.000121637  0.000000134549730    79.000000  3.350933228390404 
    10     0.010000  0.000503575  0.000050358 -0.003164051 -0.999994994  0.000000000000000000 -30.000150169   3.516712566  30.000150169  0.000000134556516    79.000000  3.516712566222421 
    11     0.011000  0.000553933  0.000050358 -0.003480455 -0.999993943  0.000000000000000000 -30.000181705   3.688808747  30.000181705  0.000000134563304    79.000000  3.688808746574943 
    12     0.012000  0.000604290  0.000050358 -0.003796858 -0.999992792  0.000000000000000000 -30.000216244   3.867353086  30.000216244  0.000000134570092    79.000000  3.867353086313321 
    13     0.013000  0.000654648  0.000050358 -0.004113262 -0.999991541 -0.000000000000001776 -30.000253787   4.052473728  30.000253787  0.000000134576882    79.000000  4.052473728499664 
    14     0.014000  0.000705005  0.000050358 -0.004429664 -0.999990189  0.000000000000000000 -30.000294333   4.244295298  30.000294333  0.000000134583674    79.000000  4.244295297519962 
    15     0.015000  0.000755363  0.000050358 -0.004746067 -0.999988737  0.000000000000000000 -30.000337883   4.442938518  30.000337883  0.000000134590467    79.000000  4.442938518108217 
    16     0.016000  0.000805720  0.000050358 -0.005062468 -0.999987186  0.000000000000001776 -30.000384436   4.648519891  30.000384436  0.000000134597261    79.000000  4.648519890767852 
    17     0.017000  0.000856078  0.000050358 -0.005378870 -0.999985534  0.000000000000000000 -30.000433993   4.861151288  30.000433993  0.000000134604056    79.000000  4.861151288273649 
    18     0.018000  0.000906435  0.000050358 -0.005695270 -0.999983782 -0.000000000000003553 -30.000486553   5.080939647  30.000486553  0.000000134610853    79.000000  5.080939646710303 
    19     0.019000  0.000956793  0.000050358 -0.006011671 -0.999981930  0.000000000000000000 -30.000542117   5.307986538  30.000542117  0.000000134617652    79.000000  5.307986538155757 
    20     0.020000  0.001007150  0.000050358 -0.006328070 -0.999979978  0.000000000000000000 -30.000600685   5.542387851  30.000600685  0.000000134624451    79.000000  5.542387850591468 
    21     0.021000  0.001057508  0.000050358 -0.006644469 -0.999977925  0.000000000000000000 -30.000662256   5.784233459  30.000662256  0.000000134631252    79.000000  5.784233459057444 
    22     0.022000  0.001107865  0.000050358 -0.006960868 -0.999975773  0.000000000000003553 -30.000726832   6.033606746  30.000726832  0.000000134638055    79.000000  6.033606746338502 
    23     0.023000  0.001158223  0.000050358 -0.007277265 -0.999973520 -0.000000000000003553 -30.000794410   6.290584458  30.000794410  0.000000134644858    79.000000  6.290584458097742 
    24     0.024000  0.001208580  0.000050358 -0.007593662 -0.999971168  0.000000000000000000 -30.000864993   6.555236125  30.000864993  0.000000134651663    79.000000  6.555236125056818 
    25     0.025000  0.001258938  0.000050358 -0.007910058 -0.999968715  0.000000000000000000 -30.000938579   6.827623988  30.000938579  0.000000134658470    79.000000  6.827623987587544 
    26     0.026000  0.001309295  0.000050358 -0.008226453 -0.999966162 -0.000000000000003553 -30.001015170   7.107802401  30.001015170  0.000000134665278    79.000000  7.107802400793727 
    27     0.027000  0.001359653  0.000050358 -0.008542848 -0.999963509  0.000000000000000000 -30.001094764   7.395817749  30.001094764  0.000000134672087    79.000000  7.395817748746758 
    28     0.028000  0.001410011  0.000050358 -0.008859242 -0.999960756  0.000000000000000000 -30.001177362   7.691707958  30.001177362  0.000000134678898    79.000000  7.691707957709015 
    29     0.029000  0.001460368  0.000050358 -0.009175634 -0.999957903  0.000000000000000000 -30.001262964   7.995502352  30.001262964  0.000000134685710    79.000000  7.995502352128897 
    30     0.030000  0.001510726  0.000050358 -0.009492026 -0.999954950 -0.000000000000003553 -30.001351570   8.307221318  30.001351570  0.000000134692523    79.000000  8.307221318487407 
    31     0.031000  0.001561083  0.000050358 -0.009808417 -0.999951896 -0.000000000000003553 -30.001443180   8.626875931  30.001443180  0.000000134699338    79.000000  8.626875930868415 
    32     0.032000  0.001611441  0.000050358 -0.010124807 -0.999948743 -0.000000000000003553 -30.001537794   8.954467947  30.001537794  0.000000134706154    79.000000  8.954467947008743 
    33     0.033000  0.001661798  0.000050358 -0.010441196 -0.999945489  0.000000000000007105 -30.001635412   9.289989421  30.001635412  0.000000134712971    79.000000  9.289989421418786 
    34     0.034000  0.001712156  0.000050358 -0.010757584 -0.999942136 -0.000000000000007105 -30.001736035   9.633422314  30.001736035  0.000000134719790    79.000000  9.633422313881479 
    35     0.035000  0.001762513  0.000050358 -0.011073970 -0.999938682 -0.000000000000007105 -30.001839662   9.984738795  30.001839662  0.000000134726610    79.000000  9.984738795163706 
    36     0.036000  0.001812871  0.000050358 -0.011390356 -0.999935128  0.000000000000000000 -30.001946293  10.343900527  30.001946293  0.000000134733432    79.000000 10.343900527424177 
    37     0.037000  0.001863228  0.000050358 -0.011706741 -0.999931474  0.000000000000000000 -30.002055928  10.710858708  30.002055928  0.000000134740254    79.000000 10.710858708042863 
    38     0.038000  0.001913586  0.000050358 -0.012023124 -0.999927720  0.000000000000000000 -30.002168568  11.085554243  30.002168568  0.000000134747079    79.000000 11.085554243311229 
    39     0.039000  0.001963943  0.000050358 -0.012339506 -0.999923865  0.000000000000000000 -30.002284212  11.467917092  30.002284212  0.000000134753904    79.000000 11.467917091689372 
    40     0.040000  0.002014301  0.000050358 -0.012655887 -0.999919911  0.000000000000000000 -30.002402861  11.857866785  30.002402861  0.000000134760731    79.000000 11.857866784806935 
    41     0.041000  0.002064658  0.000050358 -0.012972267 -0.999915857  0.000000000000000000 -30.002524514  12.255311214  30.002524514  0.000000134767560    79.000000 12.255311213694275 
    42     0.042000  0.002115016  0.000050358 -0.013288645 -0.999911702 -0.000000000000007105 -30.002649172  12.660148651  30.002649172  0.000000134774389    79.000000 12.660148650690372 
    43     0.043000  0.002165373  0.000050358 -0.013605022 -0.999907447  0.000000000000000000 -30.002776835  13.072265223  30.002776835  0.000000134781220    79.000000 13.072265222781487 
    44     0.044000  0.002215731  0.000050358 -0.013921398 -0.999903093  0.000000000000000000 -30.002907502  13.491537054  30.002907502  0.000000134788053    79.000000 13.491537053767322 
    45     0.045000  0.002266088  0.000050358 -0.014237772 -0.999898638  0.000000000000000000 -30.003041175  13.917828771  30.003041175  0.000000134794887    79.000000 13.917828771451090 
    46     0.046000  0.002316446  0.000050358 -0.014554145 -0.999894083  0.000000000000000000 -30.003177852  14.350994801  30.003177852  0.000000134801722    79.000000 14.350994801412552 
    47     0.047000  0.002366803  0.000050358 -0.014870516 -0.999889428  0.000000000000000000 -30.003317534  14.790878031  30.003317534  0.000000134808559    79.000000 14.790878030540188 
    48     0.048000  0.002417161  0.000050358 -0.015186886 -0.999884673  0.000000000000000000 -30.003460221  15.237311631  30.003460221  0.000000134815396    79.000000 15.237311631048412 
    49     0.049000  0.002467518  0.000050358 -0.015503254 -0.999879817  0.000000000000000000 -30.003605914  15.690117526  30.003605914  0.000000134822236    79.000000 15.690117525873459 
    50     0.050000  0.002517876  0.000050358 -0.015819621 -0.999874862  0.000000000000000000 -30.003754611  16.149107527  30.003754611  0.000000134829076    79.000000 16.149107527160478 
    51     0.051000  0.002568233  0.000050358 -0.016135987 -0.999869806  0.000000000000000000 -30.003906314  16.614083323  30.003906314  0.000000134835919    79.000000 16.614083322907259 
    52     0.052000  0.002618591  0.000050358 -0.016452350 -0.999864651  0.000000000000000000 -30.004061022  17.084836604  30.004061022  0.000000134842762    79.000000 17.084836604005503 
    53     0.053000  0.002668949  0.000050358 -0.016768712 -0.999859395  0.000000000000000000 -30.004218735  17.561149181  30.004218735  0.000000134849607    79.000000 17.561149181308910 
    54     0.054000  0.002719306  0.000050358 -0.017085072 -0.999854039  0.000000000000000000 -30.004379454  18.042793307  30.004379454  0.000000134856453    79.000000 18.042793306509321 
    55     0.055000  0.002769664  0.000050358 -0.017401431 -0.999848584  0.000000000000007105 -30.004543179  18.529531956  30.004543179  0.000000134863300    79.000000 18.529531956371802 
    56     0.056000  0.002820021  0.000050358 -0.017717788 -0.999843028  0.000000000000000000 -30.004709909  19.021119817  30.004709909  0.000000134870149    79.000000 19.021119817282937 
    57     0.057000  0.002870379  0.000050358 -0.018034143 -0.999837372 -0.000000000000007105 -30.004879645  19.517301401  30.004879645  0.000000134877000    79.000000 19.517301400568844 
    58     0.058000  0.002920736  0.000050358 -0.018350496 -0.999831615 -0.000000000000007105 -30.005052387  20.017814545  30.005052387  0.000000134883851    79.000000 20.017814544796565 
    59     0.059000  0.002971094  0.000050358 -0.018666848 -0.999825759  0.000000000000007105 -30.005228134  20.522387846  30.005228134  0.000000134890704    79.000000 20.522387845586131 
    60     0.060000  0.003021451  0.000050358 -0.018983197 -0.999819803  0.000000000000007105 -30.005406888  21.030742815  30.005406888  0.000000134897559    79.000000 21.030742814868720 
